category,Company Name,Address,ZIP,City,Region,Country,Phone,Fax,E-mail,www,Services,Certification,Company certificate,Registration No.,Link to the certificate,Label,Surface,Founded,Contact person,Products to sell,Products to buy,Service provider for products,Company profile,
CEREAL PRODUCTS,LOVING HUT LIGHT LIGHT INDUSTRY LIMITED,"No.300, Sec. 1, Jhongfong Rd.",32457,PINGJHEN CITY,Taoyuan,TAIWAN,+886  3 4683345,+886  3 4685415,vegevegan@lovinghut.com,vegevegan.lovinghut.com,EXPORTTRADE,,,,,,,,,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREALS > RICENUTSVEGETARIAN PRODUCTS","BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREALS > RICENUTSVEGETARIAN PRODUCTS",,,
CEREAL PRODUCTS,MANDOLE-MARIA DIET S.L.,"Carrer de la Esperanza, 49",12400,SEGORBE,VALENCIA - Castellón,SPAIN,+34  964 132066,,info@mandole.eu,www.mandole.eu,EXPORTPRODUCTION,,,,,,,,,CEREAL PRODUCTSCEREALSCOCOA & ITS PREPARATIONS > PASTEDRIED FRUITEDIBLE PREPARATIONS & SPICES > SPREADING PASTEOIL SEEDSOILS AND FATS > VEGETABLESUGAR & SWEATMEATS > SWEETSSUGAR & SWEATMEATS > SYRUPVEGETABLES > ALGAE,,,,
CEREAL PRODUCTS,MANNA RAX,,8254,KOVAGOORS,Central Transdanubia - Veszprém,HUNGARY,+36  063 05718245,+36  061 2405529,info@mannarax.com,www.mannarax.com,EXPORTPRODUCTION,,,,,,,,,CEREAL PRODUCTSMEDICAL & AROMATIC PLANTS > NUTRITIONAL SUPPLEMENT,,,,
CEREAL PRODUCTS,MARY JANES FARM,PO Box 8691,ID 83843,MOSCOW,Idaho,USA,+1  888 7506004,,iris@maryjanesfarm.org,www.maryjanesoutpost.org,GASTRONOMYONLINESHOPPRODUCTIONPUBLISHING / PR,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,"BAKERY PRODUCTS, ADDITIVESBAKERY PRODUCTS, ADDITIVES > DESSERTCEREAL PRODUCTSCOCOA & ITS PREPARATIONS > CHOCOLATEEDIBLE PREPARATIONS & SPICES > SOUPSPASTA",,,,
CEREAL PRODUCTS,MCLLOYD´S S.R.O.,Kamenárska 1365/9,946 32,MARCELOVÁ,,SLOVAKIA,+421  907 029100,,info@cibi.sk,www.organiquesnacks.com,EXPORTFAIRTRADEPRODUCTION,,,,,,,,,CEREAL PRODUCTSVEGETABLES > POTATOES > CHIPS,CEREAL PRODUCTSVEGETABLES > POTATOES,,,
CEREAL PRODUCTS,MEIERHOF ERLESENE GETREIDE,St. Bernhard 48,3580,HORN,Niederosterreich,AUSTRIA,+43  298 23351,+43  298 23351,office@meierhof.at,www.meierhof.at,EXPORTPRODUCTION,DEMETER OESTERREICH - Companies certified by DEMETER OESTERREICH (4),,,,,,,Ms. Helma Hamader,CEREAL PRODUCTSCEREAL PRODUCTS > FLOURCEREALSCEREALS > MAIZE (CORN)PASTA,,,,
CEREAL PRODUCTS,MINDERLEINSMüHLE GMBH & CO. KG,Minderleinsmuehle 1,91077,NEUNKIRCHEN AM BRAND,Bayern - Oberfranken,GERMANY,+49  9126 296130,+49  9126 29629,info@rosengarten-naturkost.de,www.rosengarten-naturkost.de,PRODUCTIONTRADE,BCS OEKO-GARANTIE GMBH - Companies certified by BCS OEKO-GARANTIE GMBH (167),,,,,,,Mr. Andreas Hubmann,"BAKERY PRODUCTS, ADDITIVES > BISCUITSCEREAL PRODUCTSEDIBLE PREPARATIONS & SPICESGLUTEN FREE PRODUCTSSUGAR & SWEATMEATS > SWEETS","BAKERY PRODUCTS, ADDITIVES > BISCUITSCEREAL PRODUCTSEDIBLE PREPARATIONS & SPICESGLUTEN FREE PRODUCTSSUGAR & SWEATMEATS > SWEETS",,,
CEREAL PRODUCTS,MUEHLE CHRISTIAN SCHLINGEMANN,Hochstr. 2 - 4,45731,WALTROP,Nordrhein-Westfalen - Münster,GERMANY,+490  230 92776,+490  230 972297,mail@muehle-schlingemann.de,www.muehle-schlingemann.de,PRODUCTIONRETAILER,,,,,,,,Mr. Christian Schlingemann,"BAKERY PRODUCTS, ADDITIVESBEVERAGES - ALCOHOLIC > WINECEREAL PRODUCTSFODDEROILS AND FATS > VEGETABLESUGAR & SWEATMEATS","BAKERY PRODUCTS, ADDITIVESBEVERAGES - ALCOHOLIC > WINECEREAL PRODUCTSFODDER",,,
CEREAL PRODUCTS,MUEHLE KOTTMANN GMBH & CO. KG,Brueckenstr. 2–6,41516,GREVENBROICH,Nordrhein-Westfalen - Düsseldorf,GERMANY,+49  2181 22790,+49  2181 227940,a.rindert@muehle-kottmann.de,www.muehle-kottmann.de,EXPORTPRODUCTIONTRADE,,,,,,,,Mr. Andreas Rindert,CEREAL PRODUCTS,CEREALS,,,
CEREAL PRODUCTS,MUEHLENLADEN BOLKENIUS,Grenzhausener Str. 21,56191,WEITERSBURG,Rheinland-Pfalz - Mayen-Koblenz,GERMANY,+490  262 2923166,+490  262 27455,bolkenius.muehle@t-online.de,,RETAILER,,,,,,,,,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSFRUITMILK & DAIRY PRODUCTS > CHEESEVEGETABLES","BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSFRUITMILK & DAIRY PRODUCTS > CHEESEVEGETABLES",,,
CEREAL PRODUCTS,MYFITMIX GMBH,Hunsrückstrasse 4,65779,KELKHEIM,Hessen - Darmstadt,GERMANY,06195-673210,,info@myfitmix.de,www.myfitmix-premiumsnacks.de,DISTRIBUTIONGASTRONOMYIMPORTPRODUCTIONTRADEWHOLESALER,IMO INSTITUT FUER MARKOEKTOLOGIE GMBH - Companies certified by IMO INSTITUT FUER MARKOEKTOLOGIE GMBH (12),,,,,,2007,Mr. Oleksandr Shcherbina,CEREAL PRODUCTSNUTSNUT PRODUCTSDRIED FRUIT,CEREAL PRODUCTSNUTSNUT PRODUCTSDRIED FRUIT,,,
CEREAL PRODUCTS,NATUR PUR,Breitenbacher Str. 2,57074,SIEGEN,Nordrhein-Westfalen - Arnsberg,GERMANY,+49  271 6610480,+49  271 6610480,,ww.naturpur-siegen.de,RETAILER,,,,,,,,Mr. Böhm Peter,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREALS","BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREALS",,,
CEREAL PRODUCTS,NATURAL CRUNCHY SNACKS,Karl Benzweg 86,1210,WIEN,Wien,AUSTRIA,+43  1 29009048,+43  1 997280510,office@naturalcrunchy.at,www.naturalcrunchy.at,EXPORTPRODUCTIONTRADE,,,,,,,,,CEREAL PRODUCTS,CEREALS,,,
CEREAL PRODUCTS,NATURAL RESOURCES,6680 Harvard Dr.,CA 95472,SEBASTOPOL,California,USA,+1  800 7470390,+1  707 8234383,,www.natres.com,ONLINESHOPWHOLESALER,,,,,,,,Deborah Adams,CEREAL PRODUCTSMEDICAL & AROMATIC PLANTS > NUTRITIONAL SUPPLEMENTTEA > GREENTEA > HERBAL,CEREAL PRODUCTSMEDICAL & AROMATIC PLANTS > NUTRITIONAL SUPPLEMENTTEA > GREENTEA > HERBAL,,,
CEREAL PRODUCTS,NATURAL SOURCING LLC,341 Christian Street,06478,OXFORD,Connecticut,USA,+1  203 7022500,+1  203 7022501,info@naturalsourcing.com,www.naturalsourcing.com,DISTRIBUTIONONLINESHOP,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,CEREAL PRODUCTSEDIBLE PREPARATIONS & SPICES > SALTHONEY & HONEY PRODUCTSOILS AND FATS > AROMATICSUGAR & SWEATMEATS > SUGARVEGETABLE PRODUCTS > BUTTERVEGETABLES > ALGAE,,,,
CEREAL PRODUCTS,NATURMUEHLE HEINRICH N. CLAUSEN GMBH.,Muehlenstrasse 11,24986,SATRUP,Schleswig-Holstein - Schleswig-Flensburg,GERMANY,+49  4633 1053,+49  4633 8740,info@heinrich-n-clausen.de,www.heinrich-n-clausen.de,EXPORTPRODUCTION,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,Mr. Heinrich Clausen,"BAKERY PRODUCTS, ADDITIVES > BAKING ADDITIVESCEREAL PRODUCTSCEREAL PRODUCTS > FLOURFODDERSEEDS > CEREALS",,,,
CEREAL PRODUCTS,"NEW ORGANICS, LLC",3990 Varsity Drive,48108,ANN ARBOR,Michigan,USA,+1  888 5414769,+1  734 6775572,info@neworganics.com,www.neworganics.com,TRADE,IFOAM - Companies certified by IFOAM (74),,,,,,,,CEREAL PRODUCTSCEREAL PRODUCTS > FLOUREDIBLE PREPARATIONS & SPICES > INULINOILS AND FATSSEEDSSOYA AND BY - PRODUCTSSUGAR & SWEATMEATS > SWEETENER,CEREAL PRODUCTSCEREAL PRODUCTS > FLOUREDIBLE PREPARATIONS & SPICES > INULIN,,,
CEREAL PRODUCTS,NICE FOOD,Via Francesco Parigi 5/G,10034,CHIVASSO,PIEMONTE - Torino,ITALY,+39  011 9195278,+39  011 9195278,info@nicefood.it,www.nicefood.it,EXPORTPRODUCTION,,,,,,,,,"BAKERY PRODUCTS, ADDITIVES > CRACKERSBAKERY PRODUCTS, ADDITIVES > SNACKCEREAL PRODUCTS",,,,
CEREAL PRODUCTS,NORDLICHT NATURKOST HANDELS GMBH,Boschstrasse 3,24568,KALTENKIRCHEN,Schleswig-Holstein - Segeberg,GERMANY,+49  4191 95040,+49  4191 950449,info@nordlicht-naturkost.de,www.nordlicht-naturkost.de,PACKAGINGTRADEWAREHOUSING,,,,,,,,Mr. Ole Mester,CEREAL PRODUCTSCEREALSDRIED FRUITEDIBLE PREPARATIONS & SPICES > SALT > SEA SALTEDIBLE PREPARATIONS & SPICES > YEASTNUTSOIL SEEDS,CEREAL PRODUCTSCEREALSDRIED FRUIT,,,
CEREAL PRODUCTS,"NU - WORLD AMARANTH, INC.","552 S Washington Street, Suite 107",IL 60540,NAPERVILLE,Illinois,USA,+1  630 3696819,+1  630 3696851,customerservice@nuworldfoods.com,www.nuworldamaranth.com,DEVELOPMENTPACKAGINGPRIVATE LABELPRODUCTIONWHOLESALER,,,,,,,,,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSGLUTEN FREE PRODUCTS","BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSGLUTEN FREE PRODUCTS",,,
CEREAL PRODUCTS,"ORGANIC AGRICULTURE DEVELOPMENT CO., LTD",China River town Street,132000,JILIN,Jilin,CHINA,+86  432 68983123,+86  432 64832577,,www.jlby.cn,EXPORTPRODUCTION,,,,,,,,,BABY FOOD > CEREAL PRODUCTSCEREAL PRODUCTSCEREALSDRIED VEGETABLES > MUSHROOMSOILS AND FATS > EDIBLE OIL,,,,
CEREAL PRODUCTS,ORGANIKAGRO,ul. Wroclawska 20,95-082,DOBRON,Lódzkie,POLAND,+48  43 6555111,+48  43 6555112,biuro@organikagro.com,www.organikagro.pl,PRODUCTION,,,,,,,,Sirs Michal Krysiak,CEREAL PRODUCTS,,CEREAL PRODUCTS,,
CEREAL PRODUCTS,P.P.H. GRANEX,Brojce 45,95-006,BROJCE,Lódzkie,POLAND,+42  214 0384,+42  214 0209,granex@granex.pl,www.granex.pl,EXPORTPRODUCTION,,,,,,,,,CEREAL PRODUCTSCEREALS > RICECEREALS > WHEATGLUTEN FREE PRODUCTS,,,,
CEREAL PRODUCTS,PANIERS BIO CHEZ VOUS,Le Vau Morin,22230,MERDRIGNAC,BRETAGNE - Côtes-d'Armor,FRANCE,+33  02 96265084,,,www.paniersbiochezvous.fr,DISTRIBUTIONONLINESHOPPRODUCTIONTRADE,QUALITE FRANCE - BUREAU VERITAS CERTIFICATION - Companies certified by QUALITE FRANCE - BUREAU VERITAS CERTIFICATION (913),,,,,,,,"BAKERY PRODUCTS, ADDITIVES > BREADBEVERAGES - NON ALCOHOLIC > FRUIT JUICES > APPLESCEREAL PRODUCTSDRIED FRUITFRUIT PRODUCTS > MARMELADEMEAT > POULTRYOIL SEEDSOILS AND FATS > VEGETABLESUGAR & SWEATMEATS > CANE SUGARVEGETABLES",,,,
CEREAL PRODUCTS,PETRAS BIO SRL,str. Gh.Lazar 16,330005,DEVA,,ROMANIA,+40  723 396304,+40  254 218225,petras@petrasbio.ro,"www.petrasbio.ro, www.sproutedrawfoods.eu",EXPORTPRODUCTIONTRADE,,,,,,,,Mr. Marius Gabor,CEREAL PRODUCTSCEREALSNUTSPASTASOYA AND BY - PRODUCTSSUGAR & SWEATMEATS > CANE SUGAR,CEREAL PRODUCTSCEREALSNUTSSOYA AND BY - PRODUCTS,,,
CEREAL PRODUCTS,PHIL XN,Le Jouvancy,01290,PONT DE VEYLE,RHONE-ALPES - Ain,FRANCE,+33  3 85238070,+33  3 85315754,info@philibertsavours.com,philibertsavours.com,CONSULTINGDEVELOPMENTEXPORTPRODUCTIONRESEARCHTEACHING / EDUCATION / TRAINING,AGENCE BIO - Companies certified by AGENCE BIO (20),,,,,,,Mr. Philibert Pascal,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTS",,,,
CEREAL PRODUCTS,"POEX VELKÉ MEZIRÍCÍ, A.S.",Trebícská 384,594 01,VELKÉ MEZIRÍCÍ,Kraj Vysocina - Ždár nad Sázavou,CZECH REPUBLIC,+420  566 502711,+420  566 520480,info@poex.cz,www.poex.eu,EXPORTONLINESHOPPRODUCTIONTRADE,,,,,,,,,CEREAL PRODUCTS,CEREAL PRODUCTS,,,
CEREAL PRODUCTS,QUALITY FOOD GROUP BV,Belleweg 6,5711 DH,SOMEREN,Noord-Brabant,NETHERLANDS,+31  493 820211,+31  493 820211,,www.naturecrops.nl,EXPORTONLINESHOPPRODUCTIONTRADE,,,,,,,,Mr. Matthé Holman,CEREAL PRODUCTSCEREALS > QUINOA,CEREALS > QUINOA,,,
CEREAL PRODUCTS,RANNERSDORFER BIO MUEHLEN GMBH - GOODMILLS,Preissmuehlgasse 8,2320,SCHWECHAT - RANNERSDORF,Niederosterreich,AUSTRIA,+43  1 707637910,+43  1 707637911,office@rannersdorfer-bio-muehle.at,www.biomehl.com,COOPERATIONEXPORTPRODUCTION,AUSTRIA BIO GARANTIE GMBH - Companies certified by AUSTRIA BIO GARANTIE GMBH (71),,,,,,,Mr. Josef Dietrich,CEREAL PRODUCTSCEREAL PRODUCTS > FLOUR > OF WHEATCEREAL PRODUCTS > FLOUR > RYE FLOURCEREAL PRODUCTS > FLOUR > WHOLEWHEAT FLOURCEREAL PRODUCTS > GROATS AND SEMOLINACEREALS,,,,
CEREAL PRODUCTS,RASA ORGANIC LIFE LTD.,Bahceli Evler Mh.Pamir,07090,ANTALYA,Antalya,TURKEY,+900  532 7601743,+900  242 2445804,shopping@rasayana.com.tr,www.rasayana.com.tr,DEHYDRATIONEXPORTONLINESHOPPRODUCTIONTRADE,,,,,,,,,CEREAL PRODUCTSCEREALSEDIBLE PREPARATIONS & SPICESHONEY & HONEY PRODUCTSMEDICAL & AROMATIC PLANTS > NUTRITIONAL SUPPLEMENTTEA > HERBALVEGETABLES > LEGUMINOUS VEGETABLES,CEREAL PRODUCTSCEREALSHONEY & HONEY PRODUCTS,,,
CEREAL PRODUCTS,REGINBROT,Muenzgasse 16,78462,KONSTANZ,Baden-Württemberg,GERMANY,+49  7531 23963,,info@reginbrot.de,www.reginbrot.com,PRODUCTION,PRUEFVEREIN VERARBEITUNG OEKOLOGISCHE LANDBAUPROD. - Companies certified by PRUEFVEREIN VERARBEITUNG OEKOLOGISCHE LANDBAUPROD. (6),,,,BIO-SIEGEL,,1736,Mr. Reginbert Keller,"BAKERY PRODUCTS, ADDITIVES > BREADCEREAL PRODUCTSEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > YEASTOILS AND FATS > VEGETABLE","BAKERY PRODUCTS, ADDITIVES > BREADCEREAL PRODUCTSCEREALSEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > YEAST",,,
CEREAL PRODUCTS,RINGELBLUME NATURKOST,Altdorfer Strasse 21,90537,FEUCHT,Bayern - Mittelfranken,GERMANY,+49  9128 12488,+49  9128 724060,info@naturkost-ringelblume.de,www.naturkost-ringelblume.de,ONLINESHOPRETAILER,,,,,,,,,CEREAL PRODUCTSCEREALS > RICECOFFEEDRIED FRUITEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > SAUCESPASTA,CEREAL PRODUCTSCEREALS > RICECOFFEE,,,
CEREAL PRODUCTS,RISENTA AB,Sollentunaholmsvaegen 13-15,192 78,SOLLENTUNA,Stockholms lan,SWEDEN,+46  858 627500,+46  861 15366,info@risenta.se,www.risenta.se,EXPORTIMPORTPRODUCTIONTRADE,KRAV - Companies certified by KRAV (42),,,,,,,Mr. Alex Tengvall,CEREAL PRODUCTSCEREALSDRIED FRUITDRIED VEGETABLES > LEGUMINOUS VEGETABLESNUTSOIL SEEDS,CEREALSDRIED FRUITDRIED VEGETABLES > LEGUMINOUS VEGETABLESNUTS,,,
CEREAL PRODUCTS,ROSENFELLNER MUEHLE & NATURKOST GMBH,An der Bahn 9,3352,ST. PETER,Niederosterreich,AUSTRIA,+43  7477 42343,+43  7477 4234316,kontakt@rosenfellner.at,www.rosenfellner.at,EXPORTONLINESHOPPRODUCTIONTRADE,LACON GMBH AUSTRIA - Companies certified by LACON GMBH AUSTRIA (14),,,,,,1932,Ms. Monika Rosenfellner,"BABY FOOD > CEREAL PRODUCTSCEREAL PRODUCTSCEREAL PRODUCTS > AGGLOMERATE, PELLETS > OF MESLINCEREAL PRODUCTS > FLOUR > BUCKWHEATCEREAL PRODUCTS > FLOUR > OF WHEATCEREAL PRODUCTS > FLOUR > RYE FLOURCEREAL PRODUCTS > FLOUR > WHOLEWHEAT FLOURCEREAL PRODUCTS > MUESLICEREAL PRODUCTS > SEMOLINACEREALS > BARLEY",,,,
CEREAL PRODUCTS,RUDE HEALTH ORGANIC FOOD,"Bedford House, 69-79 Fulham High Street",SW6 3JW,LONDON,ENGLAND - London,UNITED KINGDOM,+44  2077 313740,+44  2077 313727,hello@rudehealth.com,www.rudehealth.com,EXPORTPRODUCTION,SOIL ASSOCIATION CERTIFICATION - Companies certified by SOIL ASSOCIATION CERTIFICATION (79),,,,,,,,BEVERAGES - NON ALCOHOLIC > RICE DRINKCEREAL PRODUCTSCEREAL PRODUCTS > FLAKESCEREAL PRODUCTS > MUESLIGLUTEN FREE PRODUCTSNUT PRODUCTS > MILK > OF ALMONDS,,,,
CEREAL PRODUCTS,SACCHETTO SANTINO SRL,Via Circonvallazione 4,12030,LAGNASCO,PIEMONTE - Cuneo,ITALY,+39  175 282611,+39  175 282022,sacchetto@sacchetto.it,www.sacchetto.it,PRODUCTIONTRADE,,,,,,,,,BEVERAGES - ALCOHOLIC > ETHANOLCEREAL PRODUCTSEDIBLE PREPARATIONS & SPICES > STARCHES,CEREALS > RICECEREALS > WHEAT,,,
CEREAL PRODUCTS,SALUS HAUS,Bahnhofstrasse 24,83052,BRUCKMUEHL,Bayern - Oberbayern,GERMANY,+49  8062 9010,+49  8062 9197,info@salus.de,www.salus.de,EXPORTONLINESHOPPRODUCTION,,,,,,,,Mr. Otto Greither,BEVERAGES - NON ALCOHOLIC > FRUIT JUICESBEVERAGES - NON ALCOHOLIC > PLANT JUICESBEVERAGES - NON ALCOHOLIC > VEGETABLE JUICECEREAL PRODUCTSEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > VINEGARMEDICAL & AROMATIC PLANTS > EXTRACTSMEDICAL & AROMATIC PLANTS > NUTRITIONAL SUPPLEMENTSOYA AND BY - PRODUCTSTEA,,,,
CEREAL PRODUCTS,SANKT HILDEGARD-POSCH GMBH,Am Weinberg 23,4880,ST. GEORGEN IM ATTERGAU,Oberosterreich,AUSTRIA,+43  7667 8131,+43  7667 813150,info@hildegardvonbingen.at,www.hildegardvonbingen.at,EXPORTONLINESHOPPRODUCTION,,,,,,,,Mr. Nikolaj Posch,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCOFFEE > SUBSTITUTEEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > HERBSEDIBLE PREPARATIONS & SPICES > SOUPSFRUIT PRODUCTSMEDICAL & AROMATIC PLANTSPASTATEA > HERBAL",,,,
CEREAL PRODUCTS,SCHNITZER GMBH & CO. KG,Marlener Strasse 9,77656,OFFENBURG,Baden-Württemberg - Freiburg,GERMANY,+49  781 5047500,+49  781 5047509,info@schnitzer.eu,www.schnitzer.eu,EXPORTONLINESHOPPRODUCTIONTRADE,,,,,,,,Mr. Matthias Niemann,"BAKERY PRODUCTS, ADDITIVES > BREADBAKERY PRODUCTS, ADDITIVES > BREAD > CRISPBREADCEREAL PRODUCTS","BAKERY PRODUCTS, ADDITIVES > BREADBAKERY PRODUCTS, ADDITIVES > BREAD > CRISPBREADCEREAL PRODUCTS",,,
CEREAL PRODUCTS,SCHUSTER MUEHLE,Reinhardshofer Str. 10,86845,GROSSAITINGEN,Bayern - Schwaben,GERMANY,+49  8203 5024,+49  8203 6082,info@schuster-muehle.de,www.schuster-muehle.de,PRODUCTIONRETAILER,,,,,,,,,"BAKERY PRODUCTS, ADDITIVES > BAKING ADDITIVESCEREAL PRODUCTSCEREAL PRODUCTS > FLOURCEREALSCOFFEEDRIED FRUITEDIBLE PREPARATIONS & SPICES","BAKERY PRODUCTS, ADDITIVES > BAKING ADDITIVESCEREAL PRODUCTSCEREALS",,,
CEREAL PRODUCTS,SENSON OY,P.O.Box 95 (Niemenkatu 18),15141,LAHTI,Hame,FINLAND,+358  3 864364,+358  3 7818918,jyrki.heinimo@senson.fi,www.senson.fi,DEVELOPMENTEXPORTMARKETINGPRODUCTIONRESEARCH,,,,,,,,Ms. Lars Weckstroem,"BAKERY PRODUCTS, ADDITIVESBEVERAGES - NON ALCOHOLICCEREAL PRODUCTSMILK & DAIRY PRODUCTSSUGAR & SWEATMEATS",,,,
CEREAL PRODUCTS,SEVEN BRIDGES COOPERATIVE,325A River Street,CA 95060,SANTA CRUZ,California,USA,+1  800 7684409,+1  831 4669844,orders@breworganic.com,www.breworganic.com,FAIRTRADEIMPORTONLINESHOPTRADE,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,CEREAL PRODUCTSCEREALSCOFFEE > GREEN COFFEEDRIED VEGETABLES > HOPSEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > YEASTSUGAR & SWEATMEATS > MALTOSE > MALT EXTRACT,CEREAL PRODUCTSCEREALSCOFFEE > GREEN COFFEE,,,
CEREAL PRODUCTS,SILADI D.O.O.,Rudera Boskovica 70,40329,KOTORIBA,,CROATIA,+385  40 682430,+385  40 682538,dragan@siladi.hr,www.siladi.hr,ONLINESHOPPRODUCTION,,,,,,,,Mr. Dragan Bacinger,BEVERAGES - NON ALCOHOLIC > FRUIT JUICESCEREAL PRODUCTSCEREALSDRIED VEGETABLES > LEGUMINOUS VEGETABLESOIL SEEDSOILS AND FATS > VEGETABLESEEDS > VEGETABLESTEA,,,,
CEREAL PRODUCTS,SK FOOD SPECIALTY PROCESSING,4666 Amber Valley Parkway,58104,FARGO,North Dakota,USA,+1  701 3564106,+1  701 3564102,skfood@skfood.com,www.skfood.com,EXPORTIMPORTTRADE,QAI (QUALITY ASSURANCE INTERNATIONAL) - Companies certified by QAI (QUALITY ASSURANCE INTERNATIONAL) (59),,,,,,,,CEREAL PRODUCTSCEREALSOIL SEEDSSOYA AND BY - PRODUCTS > BEANSVEGETABLES > LEGUMINOUS VEGETABLES,CEREAL PRODUCTSCEREALSOIL SEEDSSOYA AND BY - PRODUCTS > BEANSVEGETABLES > LEGUMINOUS VEGETABLES,,,
CEREAL PRODUCTS,SMILY RAINBOW ORGANICS APS,Vældegardsvej 6,2810,GENTOFTE,,DENMARK,+45  21 263812,+45  21 263812,info@smilyrainbow.com,www.smilyrainbow.com,ONLINESHOPPRODUCTION,,,,,,,,,BABY FOOD > CEREAL PRODUCTSCEREAL PRODUCTS,,,,
CEREAL PRODUCTS,SOCIETE FAMILLE MARY,la Ruche de Beau-Rivage,49450,ST ANDRE DE LA MARCHE,PAYS DE LA LOIRE - Maine-et-Loire,FRANCE,+33  241553579,+33  241557351,famillemary@famillemary.com,www.famillemary.fr,EXPORTPRODUCTION,,,,,,,,,CEREAL PRODUCTSHONEY & HONEY PRODUCTSMEDICAL & AROMATIC PLANTS,,,,
CEREAL PRODUCTS,SOUFFLET ALIMENTAIRE,Quai Sarrail,10402,NOGENT SUR SEINE,CHAMPAGNE-ARDENNE - Aube,FRANCE,+33  3 25394111,+33  3 225390087,,www.soufflet.com,EXPORTIMPORTPACKAGINGPRODUCTIONRESEARCHTRADE,,,,,,,,Mr. Jean-Michel Soufflet,"BABY FOODBAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREAL PRODUCTS > FLOURCEREALS > RICEDRIED VEGETABLESFODDER","BABY FOODBAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTS",,,
CEREAL PRODUCTS,SOYA HELLAS S.A,46-48 Voukourestiou st.,10673,ATHENS,Attiki,GREECE,+30  210 3664200,+30  210 3644765,mail@soyahellas.gr,www.soyahellas.gr,EXPORTTRADE,,,,,,,,,CEREAL PRODUCTSCEREALSOILS AND FATS > EDIBLE OILOILS AND FATS > VEGETABLE > OLIVE OILSOYA AND BY - PRODUCTS > LECITHIN,CEREAL PRODUCTSCEREALSOILS AND FATS > EDIBLE OILOILS AND FATS > VEGETABLE > OLIVE OILSOYA AND BY - PRODUCTS > LECITHIN,,,
CEREAL PRODUCTS,SPELT BAKKERIJ PRODUCTEN,Kolenmijn Limburg Maaslaan(E) 1,3630,MAASMECHELEN,Limburg,BELGIUM,+32  89 702088,+32  89 763485,info@speltnv.be,www.speltnv.be,PRODUCTION,,,,,,,,,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTS",,,,
CEREAL PRODUCTS,SPIELBERGER-GMBH,Burgermuehle,74336,BRACKENHEIM,Baden-Württemberg - Stuttgart,GERMANY,+49  7135 98150,+49  7135 981549,,www.spielberger-gmbh.de,EXPORTONLINESHOPPRODUCTIONTRADE,"DEMETER ASSOCIATION,INC. - Companies certified by DEMETER ASSOCIATION,INC. (39)",,,,,,,Mr. Volkmar Spielberger,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREALSOIL SEEDSPASTA > NOODLES","BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREALSOIL SEEDSPASTA > NOODLES",,,
CEREAL PRODUCTS,SPREEWAELDER HIRSEMUEHLE,Gewerbering 5,03099,KOLKWITZ-KRIESCHOW,Brandenburg - Spree-Neisse,GERMANY,+49  35604 64622,+49  35604 64623,info@hirsemuehle.de,www.hirsemuehle.de,PRODUCTIONTRADE,,,,,,,,,CEREAL PRODUCTSCEREALS > MILLET,CEREALS > MILLET,,,
